"week","rank_away","rank_home","game_type","neutral","spread","home_win","home_season","average_spread","average_fumbles","average_q1_points","average_q2_points","average_q3_points","average_q4_points","average_first_downs","average_run_pass_ratio","average_rush_yard_to_total_yards","average_time_of_possession","average_interceptions","average_number_of_penalties","average_penalty_yards","average_third_down_completion_rate","average_pass_completion_rate"
10,1,3,"regular","False",-29,"Loss","LSU_2018",2.3333333333333335,0.0,3.3333333333333335,5.333333333333333,3.0,6.666666666666667,16.666666666666668,1.3285714285714285,0.36680763474735856,30.05,0.6666666666666666,3.3333333333333335,29.0,0.33905945419103317,0.5285714285714286
12,26,7,"regular","False",32,"Win","LSU_2018",6.333333333333333,0.3333333333333333,7.0,5.666666666666667,4.333333333333333,3.3333333333333335,20.333333333333332,1.1050420168067225,0.28252083078092066,26.973333333333333,0.6666666666666666,3.6666666666666665,31.333333333333332,0.4421296296296296,0.5971988795518207
1,26,6,"regular","False",52,"Win","LSU_2019",52.0,0.0,21.0,21.0,10.0,3.0,22.0,0.8461538461538461,0.2584745762711864,31.47,0.0,7.0,70.0,0.5714285714285714,0.7692307692307693
3,26,4,"regular","False",51,"Win","LSU_2019",51.0,0.0,3.0,21.0,27.0,14.0,31.0,1.0606060606060606,0.2,26.37,1.0,4.0,55.0,0.7142857142857143,0.8787878787878788
6,26,5,"regular","False",36,"Win","LSU_2019",46.333333333333336,0.3333333333333333,10.333333333333334,18.666666666666668,17.0,8.0,28.333333333333332,1.0714840714840717,0.2903733889844609,32.96333333333333,0.6666666666666666,5.333333333333333,55.333333333333336,0.6442577030812324,0.7886557886557887
7,7,5,"regular","False",14,"Win","LSU_2019",33.666666666666664,0.3333333333333333,5.666666666666667,16.333333333333332,18.333333333333332,9.333333333333334,28.333333333333332,1.1227661227661228,0.34642002403039945,29.7,0.6666666666666666,4.333333333333333,41.333333333333336,0.5371148459383753,0.823912198912199
9,9,2,"regular","False",3,"Win","LSU_2019",17.666666666666668,0.6666666666666666,4.666666666666667,12.666666666666666,11.333333333333334,7.0,28.0,1.1343101343101343,0.4024567694372236,31.919999999999998,0.6666666666666666,7.0,62.333333333333336,0.45691434468524256,0.7849511599511599
13,26,1,"regular","False",36,"Win","LSU_2019",17.666666666666668,0.6666666666666666,4.666666666666667,15.0,13.666666666666666,7.0,25.666666666666668,0.8650793650793651,0.4065204396455546,24.743333333333336,0.3333333333333333,7.0,69.66666666666667,0.37456140350877193,0.8060515873015873
14,26,2,"regular","False",43,"Win","LSU_2019",27.333333333333332,0.6666666666666666,9.333333333333334,13.666666666666666,12.333333333333334,7.666666666666667,28.666666666666668,0.8928571428571429,0.34147052510717124,29.060000000000002,0.3333333333333333,8.666666666666666,84.33333333333333,0.4124401913875599,0.7458664021164022
15,4,2,"regular","True",27,"Win","LSU_2019",35.333333333333336,0.3333333333333333,14.0,11.333333333333334,16.0,6.333333333333333,27.333333333333332,0.8435672514619883,0.3102432045097719,29.26,0.0,6.333333333333333,60.0,0.4420454545454546,0.7375121832358674
17,4,1,"post","True",35,"Win","LSU_2019",35.0,0.0,18.666666666666668,13.666666666666666,11.333333333333334,6.333333333333333,29.333333333333332,0.9308688387635756,0.24570229501816535,33.74333333333333,0.0,6.0,55.333333333333336,0.5208333333333334,0.7310637705374546
17,3,1,"post","True",17,"Win","LSU_2019",26.333333333333332,0.0,14.0,17.333333333333332,10.333333333333334,5.666666666666667,28.666666666666668,0.7874448024823963,0.2561270002546097,33.78333333333333,0.0,6.666666666666667,70.66666666666667,0.4948593073593073,0.7104666427974698
4,26,6,"regular","False",-10,"Loss","LSU_2020",-10.0,0.0,0.0,14.0,10.0,10.0,25.0,0.8260869565217391,0.18823529411764706,29.53,2.0,7.0,31.0,0.29411764705882354,0.5869565217391305
8,26,26,"regular","False",28,"Win","LSU_2020",28.0,0.0,10.0,21.0,14.0,7.0,29.0,2.5714285714285716,0.5101663585951941,37.57,1.0,10.0,79.0,0.8,0.8095238095238095
14,1,26,"regular","False",-38,"Loss","LSU_2020",-6.666666666666667,0.3333333333333333,3.3333333333333335,16.333333333333332,9.0,5.666666666666667,25.0,1.332505175983437,0.32560358120731064,31.27333333333333,1.0,7.0,46.666666666666664,0.4758169934640523,0.6506786289394986
16,26,26,"regular","False",5,"Win","LSU_2020",-1.6666666666666667,0.3333333333333333,6.666666666666667,19.666666666666668,7.666666666666667,6.666666666666667,26.333333333333332,1.338188608776844,0.351672423584059,32.51333333333333,0.6666666666666666,6.0,49.333333333333336,0.4703703703703703,0.6314970432617492
2,26,26,"regular","False",27,"Win","LSU_2021",27.0,0.0,7.0,10.0,7.0,10.0,17.0,0.972972972972973,0.4065573770491803,28.5,0.0,2.0,25.0,0.25,0.5675675675675675
3,26,26,"regular","False",28,"Win","LSU_2021",28.0,0.0,21.0,14.0,7.0,7.0,23.0,0.6153846153846154,0.17355371900826447,26.97,1.0,6.0,57.0,0.5454545454545454,0.6923076923076923
5,22,26,"regular","False",-5,"Loss","LSU_2021",16.666666666666668,0.0,11.666666666666666,10.0,6.666666666666667,5.666666666666667,19.666666666666668,0.7106119497423845,0.22409662233572183,28.900000000000002,0.6666666666666666,4.666666666666667,44.0,0.3827985739750446,0.6083642170598692
7,20,26,"regular","False",7,"Win","LSU_2021",10.0,0.0,9.333333333333334,13.666666666666666,9.0,7.0,21.333333333333332,1.01128762541806,0.32426031603592165,29.376666666666665,0.6666666666666666,5.666666666666667,50.666666666666664,0.43835412953060016,0.6136194723151246
11,25,26,"regular","False",-3,"Loss","LSU_2021",-0.3333333333333333,0.3333333333333333,3.3333333333333335,11.333333333333334,6.666666666666667,5.666666666666667,20.333333333333332,1.1845377986682335,0.383292193249617,31.276666666666667,1.0,5.333333333333333,42.666666666666664,0.36764705882352944,0.5720394307350829
12,26,26,"regular","False",13,"Win","LSU_2021",5.666666666666667,0.3333333333333333,3.3333333333333335,12.666666666666666,7.0,6.666666666666667,19.666666666666668,1.3759273979862214,0.4271806970125244,31.78333333333333,1.0,4.666666666666667,38.666666666666664,0.4166666666666667,0.5993199081434376
13,15,26,"regular","False",3,"Win","LSU_2021",4.333333333333333,0.3333333333333333,4.333333333333333,10.333333333333334,3.3333333333333335,4.333333333333333,19.666666666666668,1.066716871670432,0.27725839542861724,32.583333333333336,1.0,4.0,33.666666666666664,0.3758169934640523,0.597857919839344
1,26,26,"regular","True",-1,"Loss","LSU_2022",-1.0,2.0,3.0,0.0,7.0,13.0,25.0,0.8571428571428571,0.3994252873563218,25.9,0.0,4.0,45.0,0.45454545454545453,0.7142857142857143
2,26,26,"regular","False",48,"Win","LSU_2022",48.0,0.0,37.0,14.0,7.0,7.0,23.0,1.0588235294117647,0.41818181818181815,31.23,2.0,6.0,40.0,0.5833333333333334,0.6764705882352942
3,26,26,"regular","False",15,"Win","LSU_2022",20.666666666666668,1.0,13.333333333333334,7.0,5.666666666666667,13.666666666666666,22.666666666666668,0.9809978045272162,0.43800332774532724,29.94333333333333,0.6666666666666666,5.666666666666667,41.333333333333336,0.4792929292929293,0.6617836323718677
4,26,26,"regular","False",38,"Win","LSU_2022",33.666666666666664,0.6666666666666666,15.666666666666666,9.333333333333334,8.0,11.666666666666666,23.666666666666668,1.045710869240281,0.4201854199535675,33.7,0.6666666666666666,6.0,46.333333333333336,0.5072649572649572,0.7057396763279117
6,8,25,"regular","False",-27,"Loss","LSU_2022",8.666666666666666,1.0,3.3333333333333335,7.0,5.666666666666667,11.333333333333334,24.0,0.9001771001771002,0.33243467304789104,33.156666666666666,0.3333333333333333,7.0,60.0,0.4683760683760683,0.7172865172865173
8,7,26,"regular","False",25,"Win","LSU_2022",12.0,0.6666666666666666,4.333333333333333,9.333333333333334,7.0,11.333333333333334,29.0,1.1292633292633292,0.3349670471486104,34.36333333333334,0.3333333333333333,7.333333333333333,70.66666666666667,0.5168609168609168,0.769088319088319
10,6,10,"regular","False",1,"Win","LSU_2022",-0.3333333333333333,0.3333333333333333,1.0,9.333333333333334,4.666666666666667,12.333333333333334,27.0,1.1330026455026454,0.38767225697509305,32.64,0.3333333333333333,8.0,72.0,0.47626262626262633,0.7162037037037038
12,26,6,"regular","False",31,"Win","LSU_2022",19.0,0.6666666666666666,5.666666666666667,11.666666666666666,6.666666666666667,12.666666666666666,29.333333333333332,1.3664554531490014,0.4938929142520883,33.82333333333333,0.0,6.0,58.0,0.6027583527583528,0.726478494623656
2,26,14,"regular","False",62,"Win","LSU_2023",62.0,0.0,14.0,28.0,14.0,16.0,34.0,1.411764705882353,0.4855305466237942,33.18,0.0,2.0,20.0,0.7857142857142857,0.7058823529411765
4,26,12,"regular","False",3,"Win","LSU_2023",3.0,0.0,0.0,10.0,14.0,10.0,26.0,1.0,0.3713163064833006,25.63,1.0,5.0,51.0,0.6,0.6896551724137931
7,26,22,"regular","False",30,"Win","LSU_2023",31.666666666666668,0.0,10.333333333333334,13.666666666666666,14.0,13.333333333333334,28.333333333333332,1.2854030501089326,0.4265273998219623,31.01,0.6666666666666666,6.333333333333333,57.0,0.684126984126984,0.7120927553652369
8,26,19,"regular","False",62,"Win","LSU_2023",31.666666666666668,0.0,10.333333333333334,12.333333333333334,12.666666666666666,12.666666666666666,24.666666666666668,1.2222222222222223,0.3828125392514578,29.343333333333334,0.6666666666666666,6.666666666666667,53.666666666666664,0.6222222222222222,0.6990208599404002
11,26,19,"regular","False",17,"Win","LSU_2023",36.333333333333336,0.3333333333333333,12.666666666666666,12.333333333333334,15.0,14.0,24.333333333333332,1.3376068376068375,0.41548361350500335,29.30666666666667,0.3333333333333333,7.666666666666667,57.666666666666664,0.5333333333333333,0.6870845204178537
12,26,15,"regular","False",42,"Win","LSU_2023",40.333333333333336,0.3333333333333333,11.666666666666666,18.333333333333332,12.666666666666666,14.0,24.666666666666668,1.1116809116809117,0.37136450034302343,26.116666666666664,0.0,5.333333333333333,42.666666666666664,0.5888888888888889,0.717948717948718
13,26,14,"regular","False",12,"Win","LSU_2023",23.666666666666668,0.3333333333333333,9.333333333333334,12.666666666666666,11.666666666666666,16.333333333333332,24.0,1.093162393162393,0.3851981418589812,24.50666666666667,0.0,6.333333333333333,62.666666666666664,0.5740740740740741,0.717948717948718
17,26,13,"post","True",4,"Win","LSU_2023",19.333333333333332,0.0,7.0,14.0,9.333333333333334,14.0,24.333333333333332,0.8296296296296296,0.2944731226259073,25.666666666666668,0.3333333333333333,5.333333333333333,56.666666666666664,0.5740740740740741,0.7296296296296297
1,23,13,"regular","True",-7,"Loss","LSU_2024",-7.0,0.0,0.0,10.0,7.0,3.0,21.0,0.6410256410256411,0.2684085510688836,33.0,1.0,10.0,99.0,0.38461538461538464,0.7692307692307693
2,26,18,"regular","False",23,"Win","LSU_2024",23.0,0.0,9.0,14.0,21.0,0.0,24.0,0.5526315789473685,0.17801047120418848,28.85,0.0,7.0,41.0,0.4444444444444444,0.7368421052631579
4,26,16,"regular","False",17,"Win","LSU_2024",11.0,0.0,5.333333333333333,11.333333333333334,11.666666666666666,4.333333333333333,23.666666666666668,0.6100069521122152,0.22369620859910036,31.816666666666666,0.3333333333333333,7.333333333333333,54.0,0.4985754985754986,0.7444485339222181
5,26,14,"regular","False",32,"Win","LSU_2024",24.0,0.0,12.333333333333334,12.666666666666666,9.333333333333334,5.666666666666667,26.333333333333332,0.6106174527227158,0.2526674711863341,30.483333333333334,0.6666666666666666,5.333333333333333,34.333333333333336,0.5925925925925926,0.718197007670692
7,9,13,"regular","False",3,"Win","LSU_2024",17.333333333333332,0.0,9.333333333333334,12.333333333333334,3.3333333333333335,8.0,25.666666666666668,0.5832696715049656,0.259838960990797,30.25666666666667,1.3333333333333333,5.0,35.666666666666664,0.5694444444444444,0.6163738222561752
11,11,15,"regular","False",-29,"Loss","LSU_2024",2.0,0.3333333333333333,8.0,10.0,1.0,7.0,24.333333333333332,0.561624649859944,0.28601809217757,27.75,2.0,5.666666666666667,50.0,0.49007936507936506,0.5882352941176471
13,26,26,"regular","False",7,"Win","LSU_2024",-6.333333333333333,0.3333333333333333,3.3333333333333335,7.666666666666667,3.3333333333333335,5.666666666666667,23.666666666666668,0.6356272238625179,0.26594957017530146,29.656666666666666,1.3333333333333333,5.333333333333333,45.0,0.472985347985348,0.6103288162111692
14,26,26,"regular","False",20,"Win","LSU_2024",-0.6666666666666666,0.6666666666666666,5.666666666666667,9.0,4.666666666666667,5.333333333333333,22.333333333333332,0.7630782042546748,0.2922682608555183,30.526666666666667,0.6666666666666666,5.333333333333333,45.333333333333336,0.4813186813186814,0.6920281626163979
17,26,26,"post","True",13,"Win","LSU_2024",13.333333333333334,0.6666666666666666,9.333333333333334,14.666666666666666,4.666666666666667,6.333333333333333,21.666666666666668,0.8373078961314255,0.2801922360662115,31.709999999999997,0.3333333333333333,5.0,39.333333333333336,0.49230769230769234,0.7130365659777426
1,26,26,"regular","False",45,"Win","Maryland_2014",45.0,0.0,17.0,7.0,21.0,7.0,30.0,1.4285714285714286,0.6050955414012739,33.83,1.0,5.0,35.0,0.5,0.5142857142857142
3,26,26,"regular","False",-3,"Loss","Maryland_2014",-3.0,0.0,0.0,20.0,7.0,10.0,16.0,0.7105263157894737,0.36465324384787473,24.97,1.0,7.0,71.0,0.26666666666666666,0.5526315789473685
6,20,26,"regular","False",-28,"Loss","Maryland_2014",4.666666666666667,0.0,6.666666666666667,11.333333333333334,11.666666666666666,8.0,21.0,0.9130325814536341,0.3942173370185334,27.399999999999995,2.0,4.666666666666667,43.0,0.38376068376068373,0.5556390977443609
8,26,26,"regular","False",7,"Win","Maryland_2014",-8.0,0.0,3.3333333333333335,12.333333333333334,7.0,10.333333333333334,18.333333333333332,0.9014885699096226,0.36157783438238306,26.28333333333333,2.3333333333333335,5.0,48.0,0.3004273504273504,0.5559276980329612
12,12,26,"regular","False",-22,"Loss","Maryland_2014",-14.333333333333334,0.3333333333333333,3.3333333333333335,8.0,4.666666666666667,9.666666666666666,16.666666666666668,0.7964294103828987,0.24796326103626612,27.919999999999998,3.0,4.333333333333333,34.333333333333336,0.2591575091575091,0.5267559314070942
14,26,26,"regular","False",-3,"Loss","Maryland_2014",-6.0,0.3333333333333333,4.666666666666667,15.0,3.3333333333333335,7.333333333333333,17.666666666666668,1.0964294103828989,0.3737742305853761,28.886666666666667,1.6666666666666667,7.0,50.666666666666664,0.31043956043956045,0.5212003758515387
1,26,26,"regular","False",29,"Win","Maryland_2015",29.0,0.0,10.0,12.0,7.0,21.0,24.0,2.0454545454545454,0.7118997912317327,30.92,1.0,5.0,39.0,0.5833333333333334,0.5454545454545454
2,26,26,"regular","False",-21,"Loss","Maryland_2015",-21.0,1.0,10.0,3.0,7.0,7.0,16.0,0.7878787878787878,0.4574780058651026,22.05,3.0,6.0,57.0,0.23076923076923078,0.48484848484848486
3,26,26,"regular","False",18,"Win","Maryland_2015",8.666666666666666,0.3333333333333333,11.333333333333334,7.333333333333333,7.0,11.666666666666666,19.333333333333332,1.2777777777777777,0.4822500199568527,27.5,2.3333333333333335,7.666666666666667,72.0,0.43803418803418803,0.5493166963755199
5,22,26,"regular","False",-28,"Loss","Maryland_2015",-10.333333333333334,0.3333333333333333,8.0,3.3333333333333335,4.666666666666667,4.666666666666667,13.666666666666666,0.8367003367003366,0.3370135816097671,25.75333333333333,3.0,7.666666666666667,77.33333333333333,0.26210826210826216,0.4600911071499307
8,26,26,"regular","True",-1,"Loss","Maryland_2015",-3.6666666666666665,0.6666666666666666,7.0,4.333333333333333,7.0,3.3333333333333335,15.333333333333334,1.1455026455026456,0.356910040312816,30.493333333333336,3.0,8.0,81.66666666666667,0.28774928774928776,0.5246654217242454
10,26,26,"regular","False",-7,"Loss","Maryland_2015",-12.0,0.6666666666666666,4.666666666666667,5.333333333333333,4.666666666666667,3.3333333333333335,14.666666666666666,1.1258948023653905,0.3825960793038535,29.50666666666667,2.6666666666666665,7.666666666666667,68.0,0.22524928774928776,0.4462340491752257
12,26,26,"regular","False",-19,"Loss","Maryland_2015",-9.0,0.6666666666666666,11.666666666666666,5.333333333333333,7.0,3.3333333333333335,20.0,1.2591378014620482,0.5067860307665323,30.646666666666665,1.6666666666666667,8.666666666666666,67.0,0.2692307692307692,0.5243731638997062
1,26,26,"regular","False",39,"Win","Maryland_2016",39.0,0.0,21.0,14.0,7.0,10.0,25.0,1.5172413793103448,0.6069364161849711,27.0,0.0,2.0,25.0,0.5833333333333334,0.6896551724137931
5,26,26,"regular","False",43,"Win","Maryland_2016",43.0,1.0,8.0,21.0,7.0,14.0,19.0,2.7058823529411766,0.8064516129032258,28.27,1.0,11.0,92.0,0.4166666666666667,0.5294117647058824
7,26,26,"regular","False",-21,"Loss","Maryland_2016",20.333333333333332,1.0,9.666666666666666,11.666666666666666,4.666666666666667,11.333333333333334,20.0,1.7320322350748312,0.6200411414257334,27.02333333333333,1.0,7.333333333333333,64.0,0.46296296296296297,0.5685178078687206
8,26,26,"regular","False",11,"Win","Maryland_2016",11.0,1.3333333333333333,5.333333333333333,9.0,2.3333333333333335,12.666666666666666,19.0,1.7262851086380497,0.6019199050091174,27.75,1.0,7.666666666666667,64.0,0.40740740740740744,0.5886327503974563
11,5,26,"regular","False",-59,"Loss","Maryland_2016",-23.0,1.3333333333333333,3.6666666666666665,2.0,0.0,8.0,16.0,1.3181514848181515,0.41454209464743613,27.743333333333336,1.0,6.333333333333333,58.0,0.29074074074074074,0.5973473473473473
13,26,26,"regular","False",18,"Win","Maryland_2016",-10.0,0.6666666666666666,8.333333333333334,4.333333333333333,2.3333333333333335,5.666666666666667,16.333333333333332,1.931327160493827,0.5216689435940968,29.203333333333333,0.3333333333333333,6.333333333333333,53.0,0.2636752136752137,0.6226851851851852
2,26,26,"regular","False",46,"Win","Maryland_2017",46.0,0.0,21.0,7.0,21.0,14.0,23.0,2.0,0.6872659176029963,21.72,0.0,5.0,55.0,0.3333333333333333,0.7777777777777778
4,26,26,"regular","False",-28,"Loss","Maryland_2017",-28.0,0.0,3.0,0.0,7.0,0.0,18.0,1.3214285714285714,0.2131979695431472,29.28,2.0,7.0,53.0,0.15384615384615385,0.6071428571428571
7,26,26,"regular","False",-16,"Loss","Maryland_2017",0.6666666666666666,0.0,10.333333333333334,4.666666666666667,11.666666666666666,4.666666666666667,20.0,1.3790726817042607,0.3834879623820478,25.016666666666666,0.6666666666666666,4.666666666666667,46.0,0.2800402212166918,0.6107630186577555
9,26,26,"regular","False",3,"Win","Maryland_2017",-13.666666666666666,0.0,5.666666666666667,9.333333333333334,4.666666666666667,4.666666666666667,18.333333333333332,1.5457393483709272,0.32251526521003454,25.733333333333334,1.0,7.0,72.0,0.2939291101055807,0.5598370927318296
11,26,26,"regular","False",-25,"Loss","Maryland_2017",-12.666666666666666,0.0,4.666666666666667,9.333333333333334,3.3333333333333335,7.0,17.333333333333332,1.3859649122807018,0.42791986359761297,26.763333333333332,1.0,7.0,74.0,0.30514705882352944,0.5153508771929824
